ts,side,price,qty,type,ts_ns
1756089912972000000,A,113465.88,0.59071,book,1756089912972000000
1756089912972000000,A,113465.9,0.0,book,1756089912972000000
1756089912972000000,A,113465.93,0.0,book,1756089912972000000
1756089913072000000,A,113465.86,0.59071,book,1756089913072000000
1756089913072000000,A,113465.88,0.0,book,1756089913072000000
1756089913472000000,A,113465.85,0.0449,book,1756089913472000000
1756089913472000000,A,113465.87,0.0,book,1756089913472000000
1756089913572000000,A,113465.84,0.59071,book,1756089913572000000
1756089913572000000,A,113465.86,0.0,book,1756089913572000000
1756089913673000000,A,113465.83,0.0449,book,1756089913673000000
1756089913673000000,A,113465.85,0.0,book,1756089913673000000
1756089913673000000,A,141841.01,0.00027,book,1756089913673000000
1756089913773000000,A,113465.82,0.59071,book,1756089913773000000
1756089913773000000,A,113465.84,0.0,book,1756089913773000000
1756089913773000000,A,113465.97,0.0,book,1756089913773000000
1756089913873000000,A,113465.82,0.93444,book,1756089913873000000
1756089914673000000,A,113465.81,0.0,book,1756089914673000000
1756089914673000000,A,113465.83,0.0,book,1756089914673000000
1756089914673000000,A,113465.89,0.0,book,1756089914673000000
1756089914873000000,A,141841.01,0.00027,book,1756089914873000000
1756089914974000000,B,113231.79,0.00021,book,1756089914974000000
1756089914974000000,B,113231.77,0.00775,book,1756089914974000000
1756089914974000000,B,113076.86,0.1224,book,1756089914974000000
1756089914974000000,B,113076.84,0.0,book,1756089914974000000
1756089914974000000,A,113465.81,0.21741,book,1756089914974000000
1756089914974000000,A,113465.99,0.0,book,1756089914974000000
1756089915074000000,B,113076.87,0.1001,book,1756089915074000000
1756089915074000000,B,113076.85,0.0,book,1756089915074000000
1756089915074000000,A,113465.8,0.59071,book,1756089915074000000
1756089915074000000,A,113465.82,0.34373,book,1756089915074000000
1756089915374000000,A,113465.79,0.00109,book,1756089915374000000
1756089915374000000,A,113465.95,0.0,book,1756089915374000000
1756089915674000000,A,113465.79,0.04599,book,1756089915674000000
1756089915774000000,A,113465.78,0.59071,book,1756089915774000000
1756089915774000000,A,113465.8,0.0,book,1756089915774000000
1756089916675000000,A,113465.77,0.0449,book,1756089916675000000
1756089916675000000,A,113465.79,0.00109,book,1756089916675000000
1756089916775000000,A,113465.76,0.59071,book,1756089916775000000
1756089916775000000,A,113465.78,0.0,book,1756089916775000000
1756089917776000000,A,113465.75,0.0449,book,1756089917776000000
1756089917776000000,A,113465.77,0.0,book,1756089917776000000
1756089917876000000,A,113465.74,0.59071,book,1756089917876000000
1756089917876000000,A,113465.76,0.0,book,1756089917876000000
1756089917976000000,A,113465.82,0.0,book,1756089917976000000
1756089918076000000,A,113465.74,0.93444,book,1756089918076000000
1756089918476000000,A,113480.09,0.0,book,1756089918476000000
1756089918476000000,A,113543.13,0.1001,book,1756089918476000000
1756089918776000000,A,113465.73,0.0,book,1756089918776000000
1756089918776000000,A,113465.75,0.0,book,1756089918776000000
1756089920077000000,A,113465.73,0.0412,book,1756089920077000000
1756089920177000000,A,113465.71,0.0412,book,1756089920177000000
1756089920177000000,A,113465.72,0.59071,book,1756089920177000000
1756089920177000000,A,113465.74,0.34373,book,1756089920177000000
1756089920277000000,A,113465.7,0.59071,book,1756089920277000000
1756089920277000000,A,113465.72,0.0,book,1756089920277000000
1756089920477000000,A,141841.01,0.00027,book,1756089920477000000
1756089920577000000,A,141841.01,0.00036,book,1756089920577000000
1756089920878000000,B,113076.88,0.1224,book,1756089920878000000
1756089920878000000,B,113076.86,0.0,book,1756089920878000000
1756089920878000000,A,113465.69,0.21741,book,1756089920878000000
1756089920878000000,A,113465.81,0.0,book,1756089920878000000
1756089920878000000,A,141841.01,0.00036,book,1756089920878000000
1756089920978000000,B,113076.89,0.1001,book,1756089920978000000
1756089920978000000,B,113076.87,0.0,book,1756089920978000000
1756089920978000000,A,113465.68,0.59071,book,1756089920978000000
1756089920978000000,A,113465.7,0.0,book,1756089920978000000
1756089921178000000,A,113465.67,0.0412,book,1756089921178000000
1756089921178000000,A,113465.71,0.0,book,1756089921178000000
1756089921178000000,A,113465.73,0.0,book,1756089921178000000
1756089921278000000,A,113465.66,0.59071,book,1756089921278000000
1756089921278000000,A,113465.68,0.0,book,1756089921278000000
1756089921278000000,A,141841.01,0.00045,book,1756089921278000000
1756089922079000000,B,113231.69,0.00926,book,1756089922079000000
1756089922079000000,A,113465.65,0.04239,book,1756089922079000000
1756089922179000000,A,113465.64,0.59071,book,1756089922179000000
1756089922179000000,A,113465.66,0.0,book,1756089922179000000
1756089922279000000,A,113465.74,0.0,book,1756089922279000000
1756089922379000000,A,113465.62,0.04239,book,1756089922379000000
1756089922379000000,A,113465.63,0.34373,book,1756089922379000000
1756089922379000000,A,113465.67,0.0,book,1756089922379000000
1756089922479000000,A,113465.61,0.59071,book,1756089922479000000
1756089922479000000,A,113465.64,0.0,book,1756089922479000000
1756089922479000000,A,141841.01,0.00036,book,1756089922479000000
1756089922979000000,A,113465.79,0.0,book,1756089922979000000
1756089923079000000,A,113465.6,0.00109,book,1756089923079000000
1756089923379000000,B,113230.54,0.04,book,1756089923379000000
1756089923379000000,A,113465.62,0.0,book,1756089923379000000
1756089923479000000,A,113465.61,0.0,book,1756089923479000000
1756089923479000000,A,113465.62,0.59071,book,1756089923479000000
1756089923880000000,B,113076.9,0.1224,book,1756089923880000000
1756089923880000000,B,113076.88,0.0,book,1756089923880000000
1756089923880000000,A,113465.58,0.04239,book,1756089923880000000
1756089923880000000,A,113465.59,0.21741,book,1756089923880000000
1756089923880000000,A,113465.65,0.0,book,1756089923880000000
1756089923880000000,A,113465.69,0.0,book,1756089923880000000
1756089923980000000,B,113076.91,0.1001,book,1756089923980000000
1756089923980000000,B,113076.89,0.0,book,1756089923980000000
1756089923980000000,A,113465.57,0.59071,book,1756089923980000000
1756089923980000000,A,113465.62,0.0,book,1756089923980000000
1756089924881000000,A,113465.56,0.04239,book,1756089924881000000
1756089924881000000,A,113465.58,0.0,book,1756089924881000000
1756089924981000000,A,113465.55,0.59071,book,1756089924981000000
1756089924981000000,A,113465.57,0.0,book,1756089924981000000
1756089925081000000,B,113061.01,0.00674,book,1756089925081000000
1756089925081000000,A,113465.54,0.04239,book,1756089925081000000
1756089925181000000,A,113465.53,0.59071,book,1756089925181000000
1756089925181000000,A,113465.55,0.0,book,1756089925181000000
1756089926081000000,A,113465.52,0.04239,book,1756089926081000000
1756089926081000000,A,113465.54,0.0,book,1756089926081000000
1756089926081000000,A,113465.56,0.0,book,1756089926081000000
1756089926181000000,A,113465.51,0.59071,book,1756089926181000000
1756089926181000000,A,113465.53,0.0,book,1756089926181000000
1756089926382000000,A,113465.63,0.0,book,1756089926382000000
1756089926482000000,A,113465.5,0.34373,book,1756089926482000000
1756089926582000000,A,113465.49,0.59071,book,1756089926582000000
1756089926582000000,A,113465.51,0.0,book,1756089926582000000
1756089927082000000,B,113231.79,0.00331,book,1756089927082000000
1756089927082000000,A,113465.48,0.00109,book,1756089927082000000
1756089927082000000,A,113465.6,0.0,book,1756089927082000000
1756089927182000000,B,113231.8,0.02059,book,1756089927182000000
1756089927182000000,B,113231.78,0.0,book,1756089927182000000
1756089927983000000,B,113231.81,0.00021,book,1756089927983000000
1756089927983000000,B,113231.79,0.0031,book,1756089927983000000
1756089928183000000,A,141841.01,0.00027,book,1756089928183000000
1756089928583000000,A,141841.01,0.00018,book,1756089928583000000
1756089928683000000,B,113076.92,0.1224,book,1756089928683000000
1756089928683000000,B,113076.9,0.0,book,1756089928683000000
1756089928683000000,A,113465.46,0.04209,book,1756089928683000000
1756089928683000000,A,113465.47,0.0,book,1756089928683000000
1756089928683000000,A,113465.52,0.0,book,1756089928683000000
1756089928683000000,A,113465.59,0.0,book,1756089928683000000
1756089928783000000,B,113076.93,0.1001,book,1756089928783000000
1756089928783000000,B,113076.91,0.0,book,1756089928783000000
1756089928783000000,B,112995.97,0.0,book,1756089928783000000
1756089928783000000,A,113465.45,0.80812,book,1756089928783000000
1756089928783000000,A,113465.49,0.0,book,1756089928783000000
1756089928783000000,A,141841.01,0.00018,book,1756089928783000000
1756089928883000000,B,113013.23,0.03107,book,1756089928883000000
1756089928983000000,A,113465.46,0.0,book,1756089928983000000
1756089929384000000,A,141841.01,0.00018,book,1756089929384000000
1756089929984000000,A,113465.44,0.04,book,1756089929984000000
1756089930084000000,A,113465.43,0.59071,book,1756089930084000000
1756089930084000000,A,113465.45,0.21741,book,1756089930084000000
1756089930384000000,A,113465.42,0.04,book,1756089930384000000
1756089930485000000,A,113465.41,0.59071,book,1756089930485000000
1756089930485000000,A,113465.43,0.0,book,1756089930485000000
1756089930585000000,A,141841.01,0.00027,book,1756089930585000000
1756089930785000000,A,113465.5,0.0,book,1756089930785000000
1756089930885000000,A,113465.4,0.34373,book,1756089930885000000
1756089930985000000,A,113465.39,0.59071,book,1756089930985000000
1756089930985000000,A,113465.41,0.0,book,1756089930985000000
1756089931385000000,A,113465.38,0.04,book,1756089931385000000
1756089931385000000,A,113465.42,0.0,book,1756089931385000000
1756089931385000000,A,113465.44,0.0,book,1756089931385000000
1756089931485000000,A,113465.37,0.59071,book,1756089931485000000
1756089931485000000,A,113465.39,0.0,book,1756089931485000000
1756089932386000000,A,113465.36,0.04,book,1756089932386000000
1756089932386000000,A,113465.38,0.0,book,1756089932386000000
1756089932486000000,A,113465.35,0.59071,book,1756089932486000000
1756089932486000000,A,113465.36,0.04109,book,1756089932486000000
1756089932486000000,A,113465.37,0.0,book,1756089932486000000
1756089932486000000,A,113465.48,0.0,book,1756089932486000000
1756089932786000000,B,113076.94,0.1224,book,1756089932786000000
1756089932786000000,B,113076.92,0.0,book,1756089932786000000
1756089932786000000,A,113465.34,0.21741,book,1756089932786000000
1756089932786000000,A,113465.45,0.0,book,1756089932786000000
1756089932886000000,B,113076.95,0.1001,book,1756089932886000000
1756089932886000000,B,113076.93,0.0,book,1756089932886000000
1756089932886000000,A,113465.33,0.59071,book,1756089932886000000
1756089932886000000,A,113465.35,0.0,book,1756089932886000000
1756089933387000000,A,113465.32,0.04,book,1756089933387000000
1756089933387000000,A,113465.36,0.00109,book,1756089933387000000
1756089933487000000,A,113465.31,0.59071,book,1756089933487000000
1756089933487000000,A,113465.33,0.0,book,1756089933487000000
1756089933787000000,A,113465.3,0.04,book,1756089933787000000
1756089933887000000,A,113465.29,0.59071,book,1756089933887000000
1756089933887000000,A,113465.31,0.0,book,1756089933887000000
1756089934487000000,A,113465.28,0.0,book,1756089934487000000
1756089934487000000,A,113465.32,0.0,book,1756089934487000000
1756089934688000000,A,113465.36,0.0,book,1756089934688000000
1756089934788000000,A,113465.28,0.00109,book,1756089934788000000
1756089934988000000,A,113465.4,0.0,book,1756089934988000000
1756089935088000000,B,113230.54,0.0,book,1756089935088000000
1756089935188000000,A,113465.27,0.34373,book,1756089935188000000
1756089935288000000,A,113465.26,0.59071,book,1756089935288000000
1756089935288000000,A,113465.29,0.0,book,1756089935288000000
1756089935588000000,A,113465.25,0.0,book,1756089935588000000
1756089935588000000,A,113465.3,0.0,book,1756089935588000000
1756089936088000000,B,113231.7,0.0,book,1756089936088000000
1756089936088000000,B,113231.69,0.0,book,1756089936088000000
1756089936489000000,A,141841.01,0.00036,book,1756089936489000000
1756089936589000000,A,113465.25,0.04218,book,1756089936589000000
1756089936589000000,A,141841.01,0.00045,book,1756089936589000000
1756089936689000000,A,113465.24,0.59071,book,1756089936689000000
1756089936689000000,A,113465.26,0.0,book,1756089936689000000
1756089936689000000,A,141841.01,0.00036,book,1756089936689000000
1756089936989000000,A,141841.01,0.00027,book,1756089936989000000
1756089937490000000,A,113465.23,0.0428,book,1756089937490000000
1756089937590000000,A,113465.22,0.59071,book,1756089937590000000
1756089937590000000,A,113465.24,0.0,book,1756089937590000000
1756089937890000000,A,113465.21,0.01459,book,1756089937890000000
1756089937890000000,A,113465.28,0.0,book,1756089937890000000
1756089937990000000,A,113465.2,0.59071,book,1756089937990000000
1756089937990000000,A,113465.22,0.0,book,1756089937990000000
1756089938090000000,B,113231.82,0.00751,book,1756089938090000000
1756089938090000000,B,113231.81,0.00873,book,1756089938090000000
1756089938090000000,B,113076.96,0.00171,book,1756089938090000000
1756089938190000000,B,113231.83,0.02059,book,1756089938190000000
1756089938190000000,B,113231.8,0.0,book,1756089938190000000
1756089938190000000,B,113076.97,0.1001,book,1756089938190000000
1756089938190000000,B,113076.95,0.0,book,1756089938190000000
1756089938690000000,B,113076.96,0.12411,book,1756089938690000000
1756089938690000000,B,113076.94,0.0,book,1756089938690000000
1756089938690000000,A,113465.19,0.21741,book,1756089938690000000
1756089938690000000,A,113465.34,0.0,book,1756089938690000000
1756089938790000000,A,113465.18,0.59071,book,1756089938790000000
1756089938790000000,A,113465.2,0.0,book,1756089938790000000
1756089938890000000,A,113465.17,0.0428,book,1756089938890000000
1756089938890000000,A,113465.23,0.0,book,1756089938890000000
1756089938890000000,A,113465.25,0.0,book,1756089938890000000
1756089938991000000,A,113465.15,0.0428,book,1756089938991000000
1756089938991000000,A,113465.16,0.59071,book,1756089938991000000
1756089938991000000,A,113465.18,0.0,book,1756089938991000000
1756089938991000000,A,141841.01,0.00027,book,1756089938991000000
1756089939091000000,A,113465.14,0.59071,book,1756089939091000000
1756089939091000000,A,113465.16,0.0,book,1756089939091000000
1756089939291000000,B,113231.84,0.00021,book,1756089939291000000
1756089939291000000,B,113231.81,0.00852,book,1756089939291000000
1756089939291000000,A,113465.27,0.0,book,1756089939291000000
1756089939391000000,A,113465.13,0.34373,book,1756089939391000000
1756089939491000000,A,113465.12,0.59071,book,1756089939491000000
1756089939491000000,A,113465.14,0.0,book,1756089939491000000
1756089939991000000,B,113231.61,0.04,book,1756089939991000000
1756089939991000000,A,113465.11,0.0428,book,1756089939991000000
1756089939991000000,A,113465.15,0.0,book,1756089939991000000
1756089939991000000,A,113465.17,0.0,book,1756089939991000000
1756089940091000000,B,113231.75,0.0,book,1756089940091000000
1756089940091000000,B,113231.73,0.0,book,1756089940091000000
1756089940091000000,B,113231.72,0.0,book,1756089940091000000
1756089940091000000,A,113465.1,0.59071,book,1756089940091000000
1756089940091000000,A,113465.12,0.0,book,1756089940091000000
1756089940191000000,B,113231.61,0.0,book,1756089940191000000
1756089940191000000,A,113465.09,0.0428,book,1756089940191000000
